REPORT_DISTRICT,REPORT_DISTNAME,REPORT_CHARTER_STATUS,BLANK_COLUMN,DISTRICT,SERVICE,SERVICEX,CTE_STUDENTS,CTE_HOURS,CTE_AVG,ALL_STUDENTS,ALL_HOURS,ALL_AVG
,,,,71901,3380002,SPEC TOPIC IN SOC STUD (1ST),3,3,3,79,267,3.4
,,,,71901,3380022,SPEC TOPIC IN SOC STUD (2ND),,0,,3,3,3
,,,,71901,3380032,SPEC TOPICS IN SOC STUD (3RD),,0,,15,45,3
,,,,71901,3380042,SPEC TOPICS IN SOC STUD (4TH),,0,,3,3,3
,,,,71901,3440200,LANG O/T ENGLISH II - SPANISH,,0,,3,3,3
,,,,71901,3440300,LANG O/T ENGLISH III - SPANISH,,0,,15,45,3
,,,,71901,3501700,ART III HISTORY (ART3HIST),,0,,52,156,3
,,,,71901,13011400,BUSIN INFO MGT I,3,3,3,11,36,3.3
,,,,71901,13014300,HUMAN GROWTH & DEVELOP,3,3,3,19,57,3
,,,,71901,13016600,ACCOUNTING I,,0,,3,3,3
,,,,71901,13016700,ACCOUNTING II,,0,,3,3,3
,,,,71901,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",,0,,3,3,3
,,,,71901,13029300,LAW ENFORCEMENT I,15,90,6,16,93,5.8
,,,,71901,13029400,LAW ENFORCEMENT II,,0,,3,3,3
,,,,71901,13029600,COURT SYS & PRACTICES,,0,,3,3,3
,,,,71901,13029800,SECURITY SERVICES,15,87,5.8,20,117,5.9
,,,,71901,13037200,SCIENTIFIC RESEARCH & DESIGN,3,3,3,65,195,3
,,,,71901,13037210,SCIENTIFIC RESEARCH & DESGN II,,0,,55,259,4.7
,,,,71901,N1290050,COLLEGE TRANSITION,51,153,3,68,204,3
Total,,,,71901,,,570,"2,479",4.3,"1,577","6,347",4
,,,,71901,,,,,,,,
71902,EL PASO ISD,TRADITIONAL ISD/CSD,,71902,3010200,BIOLOGY (BIO),99,788,8,99,788,8
,,,,71902,3050000,PHYSICS (PHYSICS),12,92,7.7,57,416,7.3
,,,,71902,3060100,ASTRONOMY (ASTRMY),44,352,8,54,428,7.9
,,,,71902,3060200,EARTH AND SPACE SCIENCE (ESS),22,152,6.9,28,181,6.5
,,,,71902,3101100,PRECALCULUS (PRE CALC),121,684,5.7,210,"1,197",5.7
,,,,71902,3102500,INDEP STUDY IN MATH (1ST TIME),76,348,4.6,76,348,4.6
,,,,71902,3220300,ENGLISH III (ENG 3),265,"1,509",5.7,437,"2,511",5.7
,,,,71902,3220400,ENGLISH IV (ENG 4),282,"1,665",5.9,304,"1,791",5.9
,,,,71902,3241400,COMMUNICATION APPLICATIONS,35,105,3,115,345,3
,,,,71902,3250100,THEATRE ARTS I (TH1),10,30,3,20,60,3
,,,,71902,3310300,ECONOMICS W/EMPH FREE ENTERPR,97,291,3,108,324,3
,,,,71902,3330100,UNITED STATES GOVERNMENT (GOVT,156,468,3,223,669,3
,,,,71902,3340100,US HISTORY STUDIES SINCE 1877,237,"1,386",5.8,407,"2,382",5.9
,,,,71902,3340400,WORLD HISTORY STUDIES (W HIST),9,36,4,98,567,5.8
,,,,71902,3350100,PSYCHOLOGY (PSYCH),3,12,4,3,12,4
,,,,71902,3370100,SOCIOLOGY (SOC),37,111,3,113,339,3
,,,,71902,3380041,SOCIAL STUDIES ADV STUD (4TH),33,99,3,35,105,3
,,,,71902,3440300,LANG O/T ENGLISH III - SPANISH,9,27,3,21,114,5.4
,,,,71902,12701500,PROBLEMS AND SOLUTIONS,12,36,3,12,36,3
,,,,71902,13004700,ADV ARCHITECTURAL DESIGN,6,24,4,6,24,4
,,,,71902,13014500,PRACTICUM ED & TRAINING,9,36,4,9,36,4
,,,,71902,13018800,NATIONAL SECURITY,6,24,4,6,24,4
,,,,71902,13020200,PRINCIPLES OF HEALTH SCIENCE,4,16,4,4,16,4
,,,,71902,13020300,MEDICAL TERMINOLOGY,10,20,2,10,20,2
,,,,71902,13020500,PRACTICUM HEALTH SCIENCE,16,123,7.7,16,123,7.7
,,,,71902,13020510,PRACTICUM HEALTH SCIENCE II,25,145,5.8,25,145,5.8
,,,,71902,13022600,CULINARY ARTS,4.5,4.5,4.5,4.5,4.5,4.5
,,,,71902,13029400,LAW ENFORCEMENT II,12,48,4,12,48,4
,,,,71902,13030000,FIREFIGHTER II,6,24,4,6,24,4
,,,,71902,13030110,PRCTM LAW/PUB SAF/CRCT/&SEC II,6,18,3,6,18,3
,,,,71902,13032400,ADVANCED WELDING,14,56,4,14,56,4
,,,,71902,13032700,FLEXIBLE MANUFACTURING,3,3,3,3,3,3
,,,,71902,13037200,SCIENTIFIC RESEARCH & DESIGN,28,224,8,28,224,8
,,,,71902,13037220,SCIEN RESEARCH & DESIGN III,18,72,4,18,72,4
,,,,71902,N1290050,COLLEGE TRANSITION,200,600,3,284,852,3
Total,,,,71902,,,"1,897","9,633",5.1,"2,848","14,307",5
,,,,71902,,,,,,,,
71903,FABENS ISD,TRADITIONAL ISD/CSD,,71903,3010200,BIOLOGY (BIO),18,72,4,49,392,8
,,,,71903,3060100,ASTRONOMY (ASTRMY),12,63,5.3,23,117,5.1
,,,,71903,3060200,EARTH AND SPACE SCIENCE (ESS),3,3,3,3,3,3
,,,,71903,3101100,PRECALCULUS (PRE CALC),30,135,4.5,41,183,4.5
,,,,71903,3102500,INDEP STUDY IN MATH (1ST TIME),,0,,3,3,3
,,,,71903,3102501,INDEP STUDY IN MATH (2ND TIME),6,6,6,5,15,3
,,,,71903,3152900,MUSIC I HISTORY (MUS1HIST),,0,,3,3,3
,,,,71903,3220300,ENGLISH III (ENG 3),12,42,3.5,26,114,4.4
,,,,71903,3220400,ENGLISH IV (ENG 4),20,93,4.7,32,156,4.9
,,,,71903,3231900,ADV BROADCAST JOURNALISM I,3,3,3,3,3,3
,,,,71903,3241400,COMMUNICATION APPLICATIONS,19,57,3,52,156,3
,,,,71903,3241401,CONTEMPORY MEDIA,,0,,3,3,3
,,,,71903,3270100,COLLEGE READINESS & STDY SKILS,11,33,3,20,60,3
,,,,71903,3310300,ECONOMICS W/EMPH FREE ENTERPR,23,69,3,51,153,3
,,,,71903,3330100,UNITED STATES GOVERNMENT (GOVT,17,51,3,34,102,3
,,,,71903,3340100,US HISTORY STUDIES SINCE 1877,10,48,4.8,32,174,5.4
,,,,71903,3340400,WORLD HISTORY STUDIES (W HIST),4.5,4.5,4.5,4.5,4.5,4.5
,,,,71903,3350100,PSYCHOLOGY (PSYCH),14,42,3,24,72,3
,,,,71903,3370100,SOCIOLOGY (SOC),3,12,4,5,15,3
,,,,71903,3380001,SOCIAL STUDIES ADV (1ST TIME),3,3,3,3,3,3
,,,,71903,3380002,SPEC TOPIC IN SOC STUD (1ST),15,45,3,28,84,3
,,,,71903,3380022,SPEC TOPIC IN SOC STUD (2ND),6,6,6,6,6,6
,,,,71903,3380032,SPEC TOPICS IN SOC STUD (3RD),3,3,3,3,3,3
,,,,71903,3380041,SOCIAL STUDIES ADV STUD (4TH),5,15,3,18,54,3
,,,,71903,3501700,ART III HISTORY (ART3HIST),7,21,3,19,57,3
,,,,71903,3580900,INDPT STDY IN TECH APS 1ST TME,29,87,3,72,216,3
,,,,71903,13014400,INSTR PRACT IN ED & TRAINING,3,3,3,3,3,3
,,,,71903,13029300,LAW ENFORCEMENT I,,0,,3,12,4
,,,,71903,13029600,COURT SYS & PRACTICES,,0,,3,12,4
,,,,71903,13037200,SCIENTIFIC RESEARCH & DESIGN,10,30,3,10,30,3
,,,,71903,13037210,SCIENTIFIC RESEARCH & DESGN II,7,14,2,0,29,0
Total,,,,71903,,,254,968,3.8,565,"2,260",4
,,,,71903,,,,,,,,
71904,SAN ELIZARIO ISD,TRADITIONAL ISD/CSD,,71904,3220300,ENGLISH III (ENG 3),17,51,3,18,54,3
,,,,71904,3220400,ENGLISH IV (ENG 4),16,90,5.6,16,90,5.6
,,,,71904,3241400,COMMUNICATION APPLICATIONS,6,24,4,9,27,3
,,,,71904,3310300,ECONOMICS W/EMPH FREE ENTERPR,13,39,3,13,39,3
,,,,71904,3330100,UNITED STATES GOVERNMENT (GOVT,13,39,3,13,39,3
,,,,71904,3340100,US HISTORY STUDIES SINCE 1877,14,42,3,14,42,3
Total,,,,71904,,,81,285,3.5,83,291,3.5
,,,,71904,,,,,,,,
71905,YSLETA ISD,TRADITIONAL ISD/CSD,,71905,3101100,PRECALCULUS (PRE CALC),98,480,4.9,155,675,4.4
,,,,71905,3102500,INDEP STUDY IN MATH (1ST TIME),14,42,3,28,117,4.2
,,,,71905,3151700,MUSIC I INSTRUMENTAL ENSEMBLE,3,3,3,3,3,3
,,,,71905,3152900,MUSIC I HISTORY (MUS1HIST),10,30,3,16,48,3
,,,,71905,3220300,ENGLISH III (ENG 3),110,597,5.4,195,"1,074",5.5
,,,,71905,3220400,ENGLISH IV (ENG 4),324,"1,866",5.8,363,"2,091",5.8
,,,,71905,3221100,RESEARCH/TECHNICAL WRITING,,0,,3,3,3
,,,,71905,3221200,CREATIVE WRITING,3,3,3,3,3,3
,,,,71905,3241401,CONTEMPORY MEDIA,,0,,3,3,3
,,,,71905,3250500,TECHNICAL THEATRE I (TH1TECH),3,12,4,14,42,3
,,,,71905,3310300,ECONOMICS W/EMPH FREE ENTERPR,35,105,3,35,105,3
,,,,71905,3330100,UNITED STATES GOVERNMENT (GOVT,200,624,3.1,221,687,3.1
,,,,71905,3340100,US HISTORY STUDIES SINCE 1877,79,453,5.7,150,870,5.8
,,,,71905,3380001,SOCIAL STUDIES ADV (1ST TIME),121,363,3,140,420,3
,,,,71905,3380002,SPEC TOPIC IN SOC STUD (1ST),,0,,3,3,3
,,,,71905,3380022,SPEC TOPIC IN SOC STUD (2ND),,0,,3,3,3
,,,,71905,3500600,ART II PAINTING (ART2PATG),3,3,3,7,21,3
,,,,71905,3500700,ART II PRINTMAKING (ART2PRNT),,0,,3,3,3
,,,,71905,3580200,COMPUTER SCIENCE I,,0,,6,24,4
,,,,71905,3580300,COMPUTER SCIENCE II (TACS2),,0,,3,3,3
,,,,71905,3580900,INDPT STDY IN TECH APS 1ST TME,,0,,3,3,3
,,,,71905,3581000,INDPT STDY IN TECH APS 2ND TME,,0,,3,3,3
,,,,71905,12701500,PROBLEMS AND SOLUTIONS,16,96,6,16,96,6
,,,,71905,12701510,PROBLEMS AND SOLUTIONS II,12,72,6,12,72,6
,,,,71905,13004600,ARCHITECTURAL DESIGN,,0,,3,12,4
,,,,71905,13004700,ADV ARCHITECTURAL DESIGN,,0,,3,3,3
,,,,71905,13009900,PROFESSIONAL COMMUNICATIONS,3,3,3,3,3,3
,,,,71905,13014300,HUMAN GROWTH & DEVELOP,3,3,3,3,3,3
,,,,71905,13014400,INSTR PRACT IN ED & TRAINING,,0,,3,3,3
,,,,71905,13016600,ACCOUNTING I,10,48,4.8,17,81,4.8
,,,,71905,13016700,ACCOUNTING II,,0,,3,3,3
,,,,71905,13016900,STAT & RISK MGT,3,3,3,14,42,3
,,,,71905,13020510,PRACTICUM HEALTH SCIENCE II,12,72,6,12,72,6
,,,,71905,13020600,ANATOMY & PHYSIOLOGY,3,3,3,3,3,3
,,,,71905,13024300,DOLLARS AND SENSE,15,45,3,15,45,3
,,,,71905,13027900,WEB TECHNOLOGIES,,0,,3,12,4
,,,,71905,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",3,3,3,11,33,3
,,,,71905,13029300,LAW ENFORCEMENT I,,0,,6,18,3
,,,,71905,13029400,LAW ENFORCEMENT II,,0,,3,3,3
,,,,71905,13029600,COURT SYS & PRACTICES,,0,,6,24,4
,,,,71905,13029700,CORRECTIONAL SERVICES,,0,,3,3,3
,,,,71905,13036200,CONCEPTS OF ENG & TECH,3,3,3,7,21,3
,,,,71905,13036500,ENG DESIGN & PRESENTATION,3,12,4,11,33,3
,,,,71905,N1290050,COLLEGE TRANSITION,101,303,3,116,348,3
Total,,,,71905,,,"1,176","5,268",4.5,"1,610","7,167",4.5
,,,,71905,,,,,,,,
71907,CANUTILLO ISD,TRADITIONAL ISD/CSD,,71907,3010200,BIOLOGY (BIO),58,456,7.9,61,480,7.9
,,,,71907,3040000,CHEMISTRY (CHEM),,0,,16,64,4
,,,,71907,3060100,ASTRONOMY (ASTRMY),4,4,4,3,12,4
,,,,71907,3060200,EARTH AND SPACE SCIENCE (ESS),15,83,5.5,22,111,5
,,,,71907,3101100,PRECALCULUS (PRE CALC),41,312,7.6,94,719,7.6
,,,,71907,3220300,ENGLISH III (ENG 3),58,333,5.7,99,567,5.7
,,,,71907,3220400,ENGLISH IV (ENG 4),31,183,5.9,45,249,5.5
,,,,71907,3241400,COMMUNICATION APPLICATIONS,3,3,3,27,87,3.2
,,,,71907,3250100,THEATRE ARTS I (TH1),,0,,3,3,3
,,,,71907,3310300,ECONOMICS W/EMPH FREE ENTERPR,42,126,3,49,147,3
,,,,71907,3330100,UNITED STATES GOVERNMENT (GOVT,48,144,3,87,261,3
,,,,71907,3340100,US HISTORY STUDIES SINCE 1877,25,147,5.9,64,360,5.6
,,,,71907,3370100,SOCIOLOGY (SOC),,0,,3,3,3
,,,,71907,3500100,ART I (ART 1),26,81,3.1,36,111,3.1
,,,,71907,13020600,ANATOMY & PHYSIOLOGY,8,32,4,33,164,5
Total,,,,71907,,,356,"1,916",5.4,638,"3,338",5.2
,,,,71907,,,,,,,,
71908,TORNILLO ISD,TRADITIONAL ISD/CSD,,71908,3060100,ASTRONOMY (ASTRMY),3,12,4,7,28,4
,,,,71908,3060200,EARTH AND SPACE SCIENCE (ESS),,0,,4,4,4
,,,,71908,3101100,PRECALCULUS (PRE CALC),3,12,4,10,45,4.5
,,,,71908,3102500,INDEP STUDY IN MATH (1ST TIME),,0,,3,3,3
,,,,71908,3152900,MUSIC I HISTORY (MUS1HIST),3,3,3,3,3,3
,,,,71908,3220300,ENGLISH III (ENG 3),21,117,5.6,34,186,5.5
,,,,71908,3220400,ENGLISH IV (ENG 4),15,45,3,14,75,5.4
,,,,71908,3241400,COMMUNICATION APPLICATIONS,5,15,3,14,42,3
,,,,71908,3270100,COLLEGE READINESS & STDY SKILS,3,3,3,7,21,3
,,,,71908,3310300,ECONOMICS W/EMPH FREE ENTERPR,6,18,3,22,66,3
,,,,71908,3330100,UNITED STATES GOVERNMENT (GOVT,5,15,3,15,45,3
,,,,71908,3340100,US HISTORY STUDIES SINCE 1877,14,42,3,21,126,6
,,,,71908,3350100,PSYCHOLOGY (PSYCH),,0,,3,3,3
,,,,71908,3380002,SPEC TOPIC IN SOC STUD (1ST),3,3,3,9,27,3
,,,,71908,3380003,SOC STUD RESEARCH METH (1ST),,0,,3,3,3
,,,,71908,3380032,SPEC TOPICS IN SOC STUD (3RD),,0,,3,3,3
,,,,71908,3380041,SOCIAL STUDIES ADV STUD (4TH),3,3,3,6,24,4
,,,,71908,3501700,ART III HISTORY (ART3HIST),,0,,12,36,3
,,,,71908,3580900,INDPT STDY IN TECH APS 1ST TME,3,3,3,18,54,3
,,,,71908,13011400,BUSIN INFO MGT I,3,3,3,3,3,3
,,,,71908,13016600,ACCOUNTING I,,0,,3,3,3
,,,,71908,13020700,MEDICAL MICROBIOLOGY,,0,,3,3,3
,,,,71908,13023000,FOOD SCIENCE,,0,,3,3,3
,,,,71908,13029600,COURT SYS & PRACTICES,,0,,3,3,3
,,,,71908,13029700,CORRECTIONAL SERVICES,,0,,3,3,3
,,,,71908,13037210,SCIENTIFIC RESEARCH & DESGN II,,0,,3,3,3
Total,,,,71908,,,66,303,4.6,202,818,4
,,,,71908,,,,,,,,
71909,SOCORRO ISD,TRADITIONAL ISD/CSD,,71909,3010200,BIOLOGY (BIO),122,888,7.3,123,892,7.3
,,,,71909,3040000,CHEMISTRY (CHEM),8,8,8,8,8,8
,,,,71909,3050000,PHYSICS (PHYSICS),4,4,4,4,4,4
,,,,71909,3101100,PRECALCULUS (PRE CALC),80,486,6.1,104,628,6
,,,,71909,3102500,INDEP STUDY IN MATH (1ST TIME),15,59,3.9,42,157,3.7
,,,,71909,3102501,INDEP STUDY IN MATH (2ND TIME),3,3,3,7,21,3
,,,,71909,3102502,INDEPEND STUDY MATH,7,21,3,7,21,3
,,,,71909,3152900,MUSIC I HISTORY (MUS1HIST),28,84,3,29,87,3
,,,,71909,3220300,ENGLISH III (ENG 3),270,"1,521",5.6,342,"1,941",5.7
,,,,71909,3220400,ENGLISH IV (ENG 4),151,879,5.8,202,"1,176",5.8
,,,,71909,3221100,RESEARCH/TECHNICAL WRITING,108,324,3,108,324,3
,,,,71909,3221800,INDEP STUDY/ENGLISH (1ST TIME),9,27,3,10,30,3
,,,,71909,3221820,INDEP STUDY/ENGLISH (3RD TIME),13,78,6,13,78,6
,,,,71909,3240900,PUBLIC SPEAKING I (PUBSPKG1),18,54,3,19,57,3
,,,,71909,3310300,ECONOMICS W/EMPH FREE ENTERPR,122,366,3,135,405,3
,,,,71909,3330100,UNITED STATES GOVERNMENT (GOVT,255,768,3,275,828,3
,,,,71909,3340100,US HISTORY STUDIES SINCE 1877,224,"1,278",5.7,294,"1,680",5.7
,,,,71909,3350100,PSYCHOLOGY (PSYCH),23,69,3,41,123,3
,,,,71909,3380001,SOCIAL STUDIES ADV (1ST TIME),12,36,3,18,54,3
,,,,71909,3380021,SOCIAL STUDIES ADV (2ND TIME),11,33,3,28,84,3
,,,,71909,3440300,LANG O/T ENGLISH III - SPANISH,32,96,3,44,132,3
,,,,71909,13008600,ADV AUDIO VIDEO PRODUCTION,6,6,6,6,6,6
,,,,71909,13009900,PROFESSIONAL COMMUNICATIONS,127,384,3,128,387,3
,,,,71909,13011500,BUSIN INFO MGT II,3,3,3,3,3,3
,,,,71909,13014510,PRACTICUM ED & TRAINING II,3,3,3,3,3,3
,,,,71909,13020510,PRACTICUM HEALTH SCIENCE II,11,63,5.7,11,63,5.7
,,,,71909,13020600,ANATOMY & PHYSIOLOGY,25,75,3,28,84,3
,,,,71909,13029800,SECURITY SERVICES,45,270,6,45,270,6
Total,,,,71909,,,"1,716","7,901",4.6,"2,059","9,558",4.6
,,,,71909,,,,,,,,
72801,PREMIER HIGH SCHOOLS,OPEN ENROLLMENT CHARTER,,72801,3060100,ASTRONOMY (ASTRMY),,0,,3,3,3
,,,,72801,3220300,ENGLISH III (ENG 3),,0,,6,18,3
,,,,72801,3220400,ENGLISH IV (ENG 4),,0,,6,24,4
,,,,72801,3310300,ECONOMICS W/EMPH FREE ENTERPR,,0,,3,3,3
,,,,72801,3330100,UNITED STATES GOVERNMENT (GOVT,5,15,3,23,69,3
,,,,72801,3340100,US HISTORY STUDIES SINCE 1877,,0,,11,33,3
,,,,72801,3350100,PSYCHOLOGY (PSYCH),3,3,3,25,75,3
,,,,72801,3440200,LANG O/T ENGLISH II - SPANISH,,0,,0,23,0
,,,,72801,3440300,LANG O/T ENGLISH III - SPANISH,,0,,6,6,6
,,,,72801,3501700,ART III HISTORY (ART3HIST),,0,,3,3,3
,,,,72801,3980100,LANG O/T ENGLISH I - ASL,4,4,4,4,4,4
,,,,72801,13011400,BUSIN INFO MGT I,,0,,3,3,3
,,,,72801,PES00001,PE SUB ATHLETICS 2,,0,,1,1,1
Total,,,,72801,,,11,22,2,73,265,3.6
,,,,72801,,,,,,,,
72802,ERATH EXCELS ACADEMY INC,OPEN ENROLLMENT CHARTER,,72802,3220400,ENGLISH IV (ENG 4),3,3,3,3,3,3
Total,,,,72802,,,3,3,3,3,3,3
,,,,72802,,,,,,,,
72902,DUBLIN ISD,TRADITIONAL ISD/CSD,,72902,3152500,APPLIED MUSIC I (MUS1APL),3,3,3,3,3,3
,,,,72902,3220300,ENGLISH III (ENG 3),10,57,5.7,14,81,5.8
,,,,72902,3220400,ENGLISH IV (ENG 4),10,60,6,10,60,6
,,,,72902,3240900,PUBLIC SPEAKING I (PUBSPKG1),5,15,3,6,18,3
,,,,72902,3310300,ECONOMICS W/EMPH FREE ENTERPR,6,18,3,6,18,3
,,,,72902,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,3,3
,,,,72902,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,12,4
,,,,72902,3500100,ART I (ART 1),3,3,3,3,3,3
,,,,72902,13020600,ANATOMY & PHYSIOLOGY,13,104,8,13,104,8
,,,,72902,13027900,WEB TECHNOLOGIES,,0,,3,3,3
Total,,,,72902,,,52,278,5.3,59,311,5.3
,,,,72902,,,,,,,,
72903,STEPHENVILLE ISD,TRADITIONAL ISD/CSD,,72903,3010200,BIOLOGY (BIO),19,136,7.2,25,184,7.4
,,,,72903,3050000,PHYSICS (PHYSICS),14,56,4,16,128,8
,,,,72903,3310300,ECONOMICS W/EMPH FREE ENTERPR,6,24,4,13,39,3
,,,,72903,3330100,UNITED STATES GOVERNMENT (GOVT,13,39,3,18,54,3
,,,,72903,3340100,US HISTORY STUDIES SINCE 1877,39,231,5.9,60,357,6
,,,,72903,3340400,WORLD HISTORY STUDIES (W HIST),39,234,6,54,324,6
,,,,72903,3440400,LANG O/T ENGLISH IV - SPANISH,15,81,5.4,24,132,5.5
,,,,72903,3440500,LANG O/T ENGLISH V - SPANISH,9,36,4,9,36,4
,,,,72903,13020600,ANATOMY & PHYSIOLOGY,34,260,7.6,34,260,7.6
,,,,72903,13025200,COSMETOLOGY I,0,25,0,0,25,0
,,,,72903,13025300,COSMETOLOGY II,5,20,4,5,20,4
Total,,,,72903,,,185,"1,142",6.2,255,"1,559",6.1
,,,,72903,,,,,,,,
72908,HUCKABAY ISD,TRADITIONAL ISD/CSD,,72908,3102500,INDEP STUDY IN MATH (1ST TIME),5,15,3,5,15,3
,,,,72908,3221800,INDEP STUDY/ENGLISH (1ST TIME),9,27,3,9,27,3
,,,,72908,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,3,3
,,,,72908,3340100,US HISTORY STUDIES SINCE 1877,17,51,3,17,51,3
,,,,72908,3370100,SOCIOLOGY (SOC),,0,,3,3,3
,,,,72908,3500100,ART I (ART 1),3,3,3,3,3,3
,,,,72908,13009900,PROFESSIONAL COMMUNICATIONS,9,27,3,9,27,3
Total,,,,72908,,,33,135,4.1,35,141,4
,,,,72908,,,,,,,,
72909,LINGLEVILLE ISD,TRADITIONAL ISD/CSD,,72909,3220400,ENGLISH IV (ENG 4),9,27,3,9,27,3
,,,,72909,3340100,US HISTORY STUDIES SINCE 1877,6,24,4,6,24,4
,,,,72909,3380001,SOCIAL STUDIES ADV (1ST TIME),14,42,3,14,42,3
Total,,,,72909,,,17,93,5.5,17,93,5.5
,,,,72909,,,,,,,,
73901,CHILTON ISD,TRADITIONAL ISD/CSD,,73901,3010200,BIOLOGY (BIO),4,4,4,3,12,4
,,,,73901,3101100,PRECALCULUS (PRE CALC),11,33,3,12,37,3.1
,,,,73901,3220300,ENGLISH III (ENG 3),3,3,3,4.5,4.5,4.5
,,,,73901,3310300,ECONOMICS W/EMPH FREE ENTERPR,13,39,3,13,39,3
,,,,73901,3330100,UNITED STATES GOVERNMENT (GOVT,11,33,3,11,33,3
,,,,73901,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,3,3
,,,,73901,3380001,SOCIAL STUDIES ADV (1ST TIME),3,3,3,3,3,3
,,,,73901,3380021,SOCIAL STUDIES ADV (2ND TIME),3,3,3,3,12,4
,,,,73901,13011600,BUSINESS ENGLISH,3,3,3,3,3,3
Total,,,,73901,,,46,139,3,50,160,3.2
,,,,73901,,,,,,,,
73903,MARLIN ISD,TRADITIONAL ISD/CSD,,73903,3220300,ENGLISH III (ENG 3),10,30,3,10,30,3
,,,,73903,3220400,ENGLISH IV (ENG 4),11,33,3,11,33,3
,,,,73903,3330100,UNITED STATES GOVERNMENT (GOVT,3.4,3.4,3.4,3.4,3.4,3.4
,,,,73903,3340100,US HISTORY STUDIES SINCE 1877,6,24,4,6,24,4
,,,,73903,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,3,3
Total,,,,73903,,,31,114,3.7,31,114,3.7
,,,,73903,,,,,,,,
73905,ROSEBUD-LOTT ISD,TRADITIONAL ISD/CSD,,73905,3220300,ENGLISH III (ENG 3),12,69,5.8,14,81,5.8
,,,,73905,3220400,ENGLISH IV (ENG 4),,0,,6,6,6
,,,,73905,3310300,ECONOMICS W/EMPH FREE ENTERPR,9,27,3,3,3,3
,,,,73905,3340100,US HISTORY STUDIES SINCE 1877,13,75,5.8,15,87,5.8
,,,,73905,3350100,PSYCHOLOGY (PSYCH),10,30,3,11,33,3
,,,,73905,3380001,SOCIAL STUDIES ADV (1ST TIME),11,33,3,11,33,3
Total,,,,73905,,,55,234,4.3,61,267,4.4
,,,,73905,,,,,,,,
74903,BONHAM ISD,TRADITIONAL ISD/CSD,,74903,3102500,INDEP STUDY IN MATH (1ST TIME),3,3,3,3,3,3
,,,,74903,3152500,APPLIED MUSIC I (MUS1APL),3,3,3,3,3,3
,,,,74903,3220300,ENGLISH III (ENG 3),15,45,3,15,45,3
,,,,74903,3220400,ENGLISH IV (ENG 4),11,63,5.7,11,63,5.7
,,,,74903,3310300,ECONOMICS W/EMPH FREE ENTERPR,16,48,3,16,48,3
,,,,74903,3330100,UNITED STATES GOVERNMENT (GOVT,21,63,3,21,63,3
,,,,74903,3340100,US HISTORY STUDIES SINCE 1877,13,39,3,13,39,3
,,,,74903,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,3,3
,,,,74903,3370100,SOCIOLOGY (SOC),3,3,3,3,3,3
,,,,74903,3440400,LANG O/T ENGLISH IV - SPANISH,1,1,1,1,1,1
,,,,74903,13025300,COSMETOLOGY II,6,6,6,6,6,6
,,,,74903,N1170139,ART DESIGN I (ADES1),3,3,3,3,3,3
Total,,,,74903,,,83,298,3.6,83,298,3.6
,,,,74903,,,,,,,,
74904,DODD CITY ISD,TRADITIONAL ISD/CSD,,74904,3152900,MUSIC I HISTORY (MUS1HIST),,0,,3,3,3
,,,,74904,3220400,ENGLISH IV (ENG 4),6,24,4,9,36,4
,,,,74904,3310300,ECONOMICS W/EMPH FREE ENTERPR,,0,,3,3,3
,,,,74904,3330100,UNITED STATES GOVERNMENT (GOVT,,0,,3,3,3
,,,,74904,3500100,ART I (ART 1),,0,,3,3,3
Total,,,,74904,,,6,24,4,13,57,4.4
,,,,74904,,,,,,,,
74905,ECTOR ISD,TRADITIONAL ISD/CSD,,74905,3220400,ENGLISH IV (ENG 4),12,63,5.3,12,63,5.3
,,,,74905,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,3,3,3
,,,,74905,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,3,3
Total,,,,74905,,,21,90,4.3,21,90,4.3
,,,,74905,,,,,,,,
74907,HONEY GROVE ISD,TRADITIONAL ISD/CSD,,74907,3102500,INDEP STUDY IN MATH (1ST TIME),6,18,3,6,18,3
,,,,74907,3221800,INDEP STUDY/ENGLISH (1ST TIME),3,3,3,3,3,3
,,,,74907,3310300,ECONOMICS W/EMPH FREE ENTERPR,6,24,4,9,27,3
,,,,74907,3330100,UNITED STATES GOVERNMENT (GOVT,9,27,3,10,30,3
,,,,74907,3380001,SOCIAL STUDIES ADV (1ST TIME),3,3,3,3,3,3
,,,,74907,3440300,LANG O/T ENGLISH III - SPANISH,15,60,4,16,64,4
,,,,74907,3440400,LANG O/T ENGLISH IV - SPANISH,13,52,4,14,56,4
Total,,,,74907,,,55,193,3.5,60,210,3.5
,,,,74907,,,,,,,,
74909,LEONARD ISD,TRADITIONAL ISD/CSD,,74909,3220400,ENGLISH IV (ENG 4),27,153,5.7,29,159,5.5
,,,,74909,3310300,ECONOMICS W/EMPH FREE ENTERPR,24,72,3,24,72,3
,,,,74909,3330100,UNITED STATES GOVERNMENT (GOVT,27,81,3,29,87,3
